 Cluster,RAJ2000,DEJ2000,RA1deg,DE1deg,Ngal,z,r80,R
2408,016.4516,-00.3597,016.4627,-00.3809,  5, 0.1610,  94.1,2
2409,017.0323,-00.8727,017.0427,-00.8827, 17, 0.4570,  84.3,
2410,015.9425,-00.5230,015.9452,-00.5175, 12, 0.3461,  60.7,3
2411,015.3704,+00.7637,015.3602,+00.7372, 29, 0.1971, 167.4,2
2412,016.1256,-00.0260,016.1181,-00.0273,  5, 0.2470,  28.0,1
2413,016.9665,-00.1154,016.9638,-00.1214,  6, 0.3596,  83.7,
2414,015.8530,+00.7248,015.8544,+00.7179, 13, 0.1867,  47.0,2
2415,015.5648,-00.3761,015.5591,-00.3719,  5, 0.4061,  32.0,2
2416,015.8104,-00.4234,015.8213,-00.4182,  5, 0.4860,  44.0,1
2417,016.2950,-00.1577,016.2932,-00.1598, 17, 0.2460,  52.6,2
2418,017.3391,-00.6097,017.3383,-00.6133,  5, 0.2070,  20.8,4
2419,014.3633,-00.7330,014.3538,-00.7369,  9, 0.1950,  41.7,4
2420,014.3272,+00.8480,014.3272,+00.8510,  6, 0.3684,  26.4,4
2421,014.5909,+00.6734,014.5887,+00.6825, 16, 0.3551,  89.2,
2422,015.8371,+00.9193,015.8505,+00.9256, 14, 0.4430, 112.3,2
2423,015.9842,-00.9637,015.9980,-00.9574,  6, 0.2455,  59.4,2
2424,016.5948,-00.4544,016.6043,-00.4399,  8, 0.2233,  66.5,1
2425,015.2882,+00.1600,015.2892,+00.1591,  5, 0.3360,  13.3,2
2426,014.5189,+00.4336,014.5168,+00.4340,  5, 0.4528,  24.4,1
2427,016.6025,+00.1310,016.5853,+00.1454, 43, 0.2365, 140.0,3
2428,015.8987,+01.2009,015.8985,+01.1978,  5, 0.1960,  34.6,1
2429,015.4884,-00.8642,015.4778,-00.8712,  8, 0.2627, 110.2,2
2430,015.1656,+00.2128,015.1640,+00.2090,  6, 0.3891,  35.8,2
2431,015.1923,+00.1178,015.1947,+00.1217,  6, 0.4194,  33.2,2
2432,016.4083,+00.0458,016.4109,+00.0448,  5, 0.2475,  48.8,2
2433,016.4406,-00.3058,016.4521,-00.2660, 34, 0.3135, 253.5,3
2434,015.4943,+00.5156,015.4934,+00.5136,  5, 0.3510,  27.5,2
2435,015.9368,-01.0560,015.9395,-01.0440, 18, 0.2951, 130.0,2
2436,014.4194,+00.6891,014.4384,+00.7237, 22, 0.3912, 238.2,
2437,015.0935,-00.3112,015.0933,-00.3064,  5, 0.4101,  39.2,2
2438,016.5328,+00.8240,016.4836,+00.7146,107, 0.2329, 356.3,3
2439,015.8185,-01.0363,015.8422,-01.0142, 10, 0.2417, 107.5,2
2440,015.4242,-01.1966,015.4164,-01.1952,  6, 0.2879,  42.0,1
2441,016.4113,-00.2543,016.4070,-00.2508,  7, 0.2963,  20.1,2
2442,016.4349,+00.8826,016.4306,+00.8879, 16, 0.3311,  36.4,3
2443,015.8574,+00.1409,015.8551,+00.1399,  6, 0.2564,  37.4,2
2444,014.9478,+00.3547,014.9431,+00.3562,  5, 0.3352,  35.3,2
2445,015.1593,-00.3559,015.1615,-00.3540,  5, 0.4890,  12.6,
2446,016.3977,-00.9637,016.3987,-00.9552,  5, 0.5050,  27.7,2
2447,014.3608,+00.1526,014.3558,+00.1561,  7, 0.3927,  32.2,
2448,014.8970,+01.1359,014.8948,+01.1260,  5, 0.4502,  39.7,3
2449,016.1453,-00.5152,016.1542,-00.5089, 19, 0.3287, 150.2,3
2450,014.7100,+00.0580,014.6992,+00.0539,  5, 0.3805,  47.6,
2451,015.1991,-00.1662,015.2217,-00.1787, 12, 0.3435, 114.8,2
2452,015.2113,+00.0071,015.2121,+00.0048,  5, 0.1977,  15.2,
2453,015.0424,+00.8541,015.0620,+00.8639, 15, 0.3750, 111.7,2
2454,015.2923,-00.4917,015.2898,-00.4936, 23, 0.3770,  78.7,3
2455,014.7686,-01.1675,014.7700,-01.1658, 17, 0.4020, 125.1,4
2456,015.8672,+00.8693,015.8653,+00.8728,  5, 0.3134,  43.2,2
2457,016.0026,+00.6894,015.9490,+00.6944, 37, 0.2800, 238.6,2
2458,015.7346,-00.3459,015.7233,-00.3539, 25, 0.3689, 192.1,3
2459,016.4853,+00.6501,016.4810,+00.6449,  5, 0.2000,  24.7,
2460,015.8687,+00.1189,015.8719,+00.0936, 10, 0.3912, 111.1,2
2461,015.6296,-00.7242,015.6240,-00.7289, 20, 0.3476, 103.5,2
2462,016.0380,-00.4312,016.0130,-00.4122, 31, 0.2513, 212.4,2
2463,017.0836,+00.8908,017.0978,+00.8859,  6, 0.3543,  55.1,
2464,015.8856,+00.5815,015.9039,+00.5794,  5, 0.3282,  58.3,2
2465,015.9778,-00.3500,015.9767,-00.3487,  5, 0.4460,  23.2,2
2466,015.3318,-00.9054,015.3323,-00.9035,  6, 0.4432,  57.5,2
2467,016.4341,+00.1712,016.4354,+00.1657,  5, 0.3628,  25.0,2
2468,015.6921,+00.1022,015.6854,+00.1123, 11, 0.3049,  68.7,2
2469,015.6490,-00.8385,015.6241,-00.8134, 24, 0.2191, 161.6,3
2470,016.5546,+01.0092,016.5541,+01.0096,  5, 0.2594,  23.8,2
2471,016.3330,+00.0524,016.3377,+00.0462,  5, 0.1997,  28.2,
2472,016.1790,-00.4344,016.1736,-00.4278, 10, 0.2368,  97.7,3
2473,016.1824,+00.6667,016.1972,+00.6811,  7, 0.3590,  97.0,2
2474,015.4543,+01.2263,015.4654,+01.2317,  5, 0.3941,  71.5,1
2475,014.9487,+00.5039,014.9668,+00.5168, 12, 0.3891,  78.4,2
2476,015.0769,+01.1725,015.0888,+01.1514,  7, 0.3660,  87.5,2
2477,016.4708,-00.3362,016.4672,-00.3511, 11, 0.2476,  66.4,3
2478,016.5061,+00.3579,016.5058,+00.3605, 10, 0.2303,  45.0,2
2479,015.3251,+00.5933,015.3252,+00.5912,  5, 0.1941,  12.1,2
2480,016.7387,+01.1952,016.7374,+01.1808, 11, 0.3440,  98.5,
2481,015.1667,+00.4335,015.1700,+00.4409, 39, 0.3583,  76.1,3
2482,014.1860,+00.4681,014.1849,+00.4663,  5, 0.3049,  14.6,4
2483,015.6878,+01.1533,015.6902,+01.1516,  7, 0.3511,  19.5,2
2484,014.5471,+00.0703,014.5458,+00.0694,  5, 0.3857,  10.5,4
2485,014.3862,+00.1965,014.3894,+00.1914,  8, 0.4467,  51.7,4
2486,014.6549,+01.2251,014.6588,+01.2218,  5, 0.6462,  20.8,4
2487,015.2190,+00.0667,015.2219,+00.0641,  5, 0.3430,  23.8,2
2488,015.7828,-00.8090,015.7826,-00.8047,  9, 0.2433,  29.3,2
2489,015.8078,-00.2997,015.8112,-00.2919,  5, 0.3287,  31.2,2
2490,015.3516,-00.0596,015.3609,-00.0634,  8, 0.1167,  40.4,2
2491,014.8269,+00.5121,014.8404,+00.5160, 10, 0.3636, 121.9,
2492,017.3660,+01.0343,017.3638,+01.0316, 12, 0.2445,  55.6,4
2493,017.9063,-00.8888,017.9147,-00.8920, 14, 0.3230,  47.7,2
2494,017.0833,+00.0101,017.0787,+00.0069,  5, 0.2046,  20.4,4
2495,017.3852,-00.4398,017.3915,-00.4456,  7, 0.3660,  31.6,4
2496,019.3683,-00.5788,019.3715,-00.5763,  5, 0.4810,  14.9,4
2497,018.1415,+00.2111,018.1431,+00.2028,  5, 0.5029,  77.5,2
2498,016.6725,+00.2931,016.6794,+00.2863, 14, 0.2496,  92.7,4
2499,017.7227,-00.8690,017.7208,-00.8716,  7, 0.3430,  48.5,2
2500,019.3052,+00.0666,019.3003,+00.0721, 12, 0.2335,  68.0,4
2501,017.3888,-00.8982,017.3900,-00.8988,  6, 0.1863,  31.4,2
2502,017.9949,+00.5545,018.0169,+00.5456,  9, 0.5002,  99.5,2
2503,019.4812,-01.1046,019.4932,-01.0996,  6, 0.3499,  46.6,4
2504,019.5740,+00.9735,019.5530,+00.9635,  6, 0.3194, 134.2,
2505,018.4153,+01.1190,018.4117,+01.1264,  7, 0.2039,  33.3,2
2506,016.8610,-00.6353,016.8558,-00.6311,  6, 0.3703,  24.6,4
2507,017.9982,-00.7274,018.0153,-00.7281, 19, 0.1768, 175.7,2
2508,017.2097,-01.2486,017.2123,-01.2451,  9, 0.4183,  30.4,4
2509,017.2122,-00.4735,017.2201,-00.4802, 15, 0.3276,  68.0,4
2510,017.5317,+00.2246,017.5323,+00.2244,  5, 0.5028,  11.3,3
2511,017.6001,-00.1468,017.6049,-00.1439,  7, 0.1440,  30.3,2
2512,017.4216,-00.3029,017.4349,-00.3328, 13, 0.2879, 168.8,1
2513,018.4716,+00.7127,018.4730,+00.7172, 12, 0.4696,  85.2,2
2514,017.8704,+00.8486,017.8653,+00.8280, 22, 0.3867,  91.2,3
2515,018.1701,+00.0339,018.2079,+00.0552, 17, 0.2228, 109.2,2
2516,018.6417,+00.6774,018.6423,+00.6936, 26, 0.3452,  96.8,3
2517,016.7904,-00.7008,016.7801,-00.7018,  8, 0.4909,  49.4,1
2518,016.7078,+01.0557,016.7105,+01.0697, 49, 0.2470, 207.8,4
2519,017.7582,+00.3594,017.7571,+00.3593,  6, 0.3733,  37.3,2
2520,018.1949,+00.8828,018.1976,+00.8818, 21, 0.3402, 104.2,2
2521,018.2880,-00.7030,018.2683,-00.6889,  9, 0.4132, 162.9,2
2522,018.1085,-00.5539,018.1198,-00.5481,  7, 0.4161,  69.6,2
2523,018.2262,+00.0491,018.2350,+00.0457,  5, 0.1930,  55.3,2
2524,018.0215,+00.1942,018.0384,+00.2006,  7, 0.3335,  92.9,2
2525,018.7856,+00.7604,018.7854,+00.7572,  6, 0.1828,  24.9,1
2526,017.7457,-00.6583,017.7459,-00.6572,  5, 0.3040,  10.6,2
2527,017.0385,+01.2101,017.0405,+01.2130,  6, 0.2840,  15.3,4
2528,018.5989,-00.7601,018.6021,-00.7568,  5, 0.2873,  22.7,2
2529,017.7486,-00.9682,017.7512,-00.9727, 17, 0.3593,  86.3,3
2530,018.6052,-00.2016,018.6005,-00.2048,  8, 0.3425,  36.7,
2531,017.7083,+00.1835,017.6911,+00.1949,  9, 0.3513, 111.7,2
2532,017.7006,+00.4226,017.7047,+00.4241,  5, 0.4100,  19.4,2
2533,017.8737,+00.5618,017.8716,+00.5518, 20, 0.3391,  92.7,3
2534,017.4013,+00.2061,017.4015,+00.2152,  5, 0.3411,  39.5,
2535,017.2509,-00.2378,017.2615,-00.2302, 11, 0.2680,  83.7,4
2536,016.9729,-00.1651,016.9781,-00.1567,  5, 0.2926,  42.9,4
2537,019.1579,-00.0219,019.1592,-00.0210,  5, 0.2641,  39.3,
2538,016.9126,-00.5682,016.9165,-00.5699,  5, 0.4950,  26.6,
2539,018.1461,-00.8105,018.1460,-00.8154,  5, 0.4137,  24.2,2
2540,017.6602,-00.9710,017.6525,-00.9789,  8, 0.3255,  53.1,3
2541,017.8874,-00.0358,017.8845,-00.0274,  7, 0.2580,  31.8,2
2542,018.0369,-01.1888,018.0422,-01.1903, 15, 0.3354,  45.6,2
2543,018.5209,-01.2020,018.5172,-01.2395, 23, 0.1851, 118.1,3
2544,016.8603,+00.1564,016.8779,+00.1557, 23, 0.2433, 134.9,4
2545,017.8537,-00.3064,017.8623,-00.2921,  5, 0.3780,  60.4,2
2546,017.5564,-00.0790,017.5526,-00.0809,  9, 0.2709,  32.7,2
2547,017.0771,-01.2350,017.0701,-01.2465,  7, 0.2580,  48.5,4
2548,018.2134,+00.8505,018.2038,+00.8480, 17, 0.3463, 208.9,2
2549,018.0401,+00.3708,018.0351,+00.3698,  6, 0.3777,  22.7,2
2550,018.4219,-00.6008,018.4230,-00.5761,  5, 0.3740,  85.3,1
2551,017.9405,+00.1485,017.9410,+00.1471,  7, 0.3187,  19.2,2
2552,016.8238,+00.6153,016.8220,+00.6376,  5, 0.4440,  54.7,
2553,019.0166,+00.9923,019.0015,+00.9971,  6, 0.5263,  57.3,1
2554,018.9715,-00.1745,018.9789,-00.1693,  5, 0.1823,  24.0,1
2555,017.8209,-00.0431,017.8238,-00.0511,  6, 0.2681,  63.2,1
2556,017.6201,-00.8755,017.6203,-00.8626, 10, 0.3432,  59.6,2
2557,016.9908,+01.2306,016.9973,+01.2411, 13, 0.3384,  89.6,
2558,016.9528,+00.7335,016.9676,+00.7244,  5, 0.3020,  67.1,
2559,016.9675,+00.4363,016.9549,+00.4707, 32, 0.3059, 327.1,
2560,019.1877,-00.0903,019.1903,-00.1008,  6, 0.2045,  35.6,4
2561,017.2285,-00.0083,017.2263,-00.0096,  5, 0.2908,  10.6,3
2562,017.7153,-00.8190,017.7131,-00.8149,  6, 0.5047,  12.0,2
2563,017.2201,+00.3172,017.2230,+00.3139,  7, 0.2309,  27.5,4
2564,017.8352,+01.1919,017.8299,+01.1909,  6, 0.2693,  42.1,2
2565,019.1998,-00.8530,019.1994,-00.8600,  7, 0.4400,  50.1,
2566,017.9444,-00.4871,017.9542,-00.4975, 17, 0.1887,  98.5,2
2567,018.1447,+00.8867,018.1395,+00.8679,  9, 0.2160,  72.7,2
2568,018.1389,-00.6505,018.1254,-00.6434, 10, 0.2101,  60.8,1
2569,016.9680,+00.5023,016.9797,+00.5025,  5, 0.2642,  53.0,4
2570,019.4410,-00.4425,019.4562,-00.4448, 10, 0.1999,  56.6,4
2571,019.5320,+00.8122,019.5336,+00.8251,  6, 0.5070, 140.9,
2572,017.4300,-00.0608,017.4388,-00.0683,  5, 0.4230,  53.6,2
2573,019.1023,-00.1490,019.0923,-00.1457, 14, 0.1675,  92.6,2
2574,017.2946,+01.1897,017.2925,+01.1931,  7, 0.4780,  22.1,4
2575,019.6432,+00.1651,019.6476,+00.1629,  7, 0.2162,  45.4,4
2576,018.5537,-00.9115,018.5622,-00.9126,  6, 0.1769,  39.9,1
2577,017.6230,+01.0521,017.6285,+01.0468,  5, 0.3031,  28.3,2
2578,018.5859,+00.3647,018.5821,+00.3793,  5, 0.2510,  46.9,2
2579,016.7622,-00.3342,016.7732,-00.3269, 72, 0.2580, 248.7,4
2580,018.5971,+00.4872,018.6066,+00.4924, 24, 0.3448, 101.8,3
2581,019.5524,-01.0445,019.5471,-01.0323,  6, 0.6326, 203.7,1
2582,017.5422,+01.1022,017.5448,+01.1051,  5, 0.1790,  24.8,1
2583,019.4012,+00.8824,019.3810,+00.8936,  5, 0.5327, 108.0,
2584,017.9494,-00.0132,017.9534,-00.0182, 17, 0.2245,  61.7,3
2585,018.1641,-01.0832,018.1626,-01.0832,  5, 0.3402,  56.0,2
2586,018.0066,-00.9599,018.0000,-00.9519,  8, 0.5403, 115.1,2
2587,017.1232,+00.2060,017.1214,+00.1916,  7, 0.2240,  64.1,4
2588,017.1980,-01.1684,017.1845,-01.1752,  8, 0.4490,  70.9,
2589,018.0018,-00.4925,018.0042,-00.4977,  6, 0.3608,  39.4,2
2590,017.3365,+00.9041,017.3462,+00.9082, 29, 0.2282, 160.6,4
2591,018.1031,-00.3741,018.1074,-00.3797, 11, 0.4202,  86.0,2
2592,018.8662,-00.5520,018.8739,-00.5545,  6, 0.1905,  30.7,
2593,017.1079,-00.1517,017.0869,-00.1546, 11, 0.2729,  98.4,4
2594,020.4636,-00.1851,020.4633,-00.1919, 17, 0.1930,  58.8,2
2595,020.5257,+00.3462,020.4943,+00.3343, 80, 0.1755, 239.0,3
2596,020.5118,+00.7318,020.5161,+00.7339,  6, 0.2959,  17.5,2
2597,020.5234,-00.3525,020.5314,-00.3568,  7, 0.2199,  55.9,2
2598,021.5934,+00.0078,021.5829,+00.0204, 12, 0.3627, 118.3,2
2599,021.4922,-00.1317,021.4892,-00.1304,  5, 0.2280,  11.9,2
2600,019.4017,+01.1170,019.4086,+01.1179,  6, 0.2469,  25.8,4
2601,019.6283,-00.1631,019.6311,-00.1620,  6, 0.0887,  40.7,4
2602,020.9047,+00.3784,020.9062,+00.3786,  5, 0.4950,  27.5,3
2603,021.0708,-01.2373,021.0763,-01.2404,  9, 0.1725,  50.2,2
2604,021.1974,+00.9742,021.1980,+00.9766,  7, 0.3620,  33.3,2
2605,020.3642,+00.0247,020.3804,+00.0488, 19, 0.1993, 146.9,2
2606,021.0606,+00.7738,021.0474,+00.7801, 11, 0.3437,  90.6,2
2607,021.6078,+00.9703,021.6043,+00.9676,  5, 0.1610,  31.9,2
2608,020.1275,-00.3186,020.1284,-00.3307, 14, 0.3354,  64.9,2
2609,020.9760,-00.5848,020.9732,-00.5824,  8, 0.2070,  20.6,2
2610,021.5032,+01.2268,021.5268,+01.2271, 27, 0.1934, 153.1,2
2611,020.6018,+01.1929,020.6136,+01.1833,  5, 0.3422,  34.9,2
2612,021.0697,-01.1621,021.0762,-01.1614,  5, 0.3104,  36.8,2
2613,019.7297,+01.0373,019.7272,+01.0342,  8, 0.2230,  17.4,4
2614,020.6419,-00.8179,020.6524,-00.8139, 34, 0.1692, 129.9,3
2615,020.6703,-00.0697,020.6777,-00.0652,  9, 0.5605,  72.2,3
2616,020.8281,-00.1523,020.8195,-00.1391,  7, 0.2944,  48.6,2
2617,020.6456,+01.2492,020.6432,+01.2538,  5, 0.3330,  24.5,1
2618,021.1076,-00.7773,021.1037,-00.7833,  8, 0.3740,  62.4,2
2619,021.1259,-00.2091,021.1250,-00.2097,  8, 0.3265,  53.0,2
2620,019.6283,+00.8283,019.6308,+00.8338,  6, 0.3208,  24.1,4
2621,021.4143,-01.2000,021.4115,-01.1947,  6, 0.5646,  46.0,2
2622,021.1015,+00.2415,021.1010,+00.2367,  6, 0.2868,  19.1,2
2623,019.4834,-01.2255,019.4653,-01.2269, 12, 0.2169,  59.0,4
2624,019.6385,-01.2435,019.6441,-01.2414,  6, 0.2045,  32.7,4
2625,021.8980,-00.7934,021.8905,-00.8025, 17, 0.3389, 140.1,
2626,021.6238,+00.5850,021.6242,+00.5761, 23, 0.2580,  68.7,3
2627,021.9566,-00.1581,021.9574,-00.1704,  5, 0.3372,  30.3,4
2628,021.5509,-00.0260,021.5504,-00.0241,  5, 0.1529,  28.2,2
2629,021.3851,+00.1484,021.3838,+00.1515, 12, 0.2933,  66.6,2
2630,020.0041,-00.3257,020.0086,-00.3252,  7, 0.1322,  30.4,1
2631,021.1982,+00.7231,021.2107,+00.7284, 13, 0.4779,  71.2,3
2632,020.9751,-01.0029,020.9768,-01.0084,  5, 0.1972,  28.6,2
2633,019.7528,+00.6552,019.7522,+00.6568,  5, 0.4273,  10.0,4
2634,019.6582,-00.1544,019.6548,-00.1547,  5, 0.2090,  20.0,4
2635,021.6484,+01.2390,021.6561,+01.2408,  6, 0.2899,  29.4,2
2636,021.1947,+00.1137,021.1906,+00.1109,  6, 0.3537,  39.5,1
2637,019.6511,+00.1090,019.6438,+00.1043,  7, 0.1875,  53.5,4
2638,019.6825,-01.2096,019.6778,-01.2143, 11, 0.3990,  26.3,4
2639,020.6552,+01.1921,020.6560,+01.1897,  5, 0.3800,   9.3,3
2640,020.3378,+01.0977,020.3380,+01.0895,  5, 0.3431,  41.6,2
2641,019.8508,-00.7468,019.8598,-00.7437, 20, 0.2068, 125.8,4
2642,021.0870,-00.6313,021.0864,-00.6296,  6, 0.3501,  29.4,2
2643,020.3704,+00.6670,020.3571,+00.6794,  6, 0.4911,  68.4,2
2644,020.9769,-01.0183,020.9759,-01.0162,  5, 0.3622,  21.1,2
2645,022.0672,-00.7027,022.0450,-00.7103,  8, 0.2236,  92.6,4
2646,021.3084,+00.9881,021.3105,+00.9973,  9, 0.3361,  49.0,1
2647,020.0336,-00.6375,020.0460,-00.6511, 14, 0.2005,  67.7,3
2648,020.2095,-00.3238,020.2108,-00.3232,  9, 0.3342,  94.2,2
2649,020.3162,+01.0744,020.3142,+01.0717,  6, 0.2035,  39.3,2
2650,021.4577,-00.9279,021.4486,-00.9383,  6, 0.5560,  60.9,3
2651,021.8544,-00.4359,021.8553,-00.4335,  9, 0.4160,  50.1,4
2652,019.4546,-01.1407,019.4462,-01.1356,  5, 0.1697,  42.1,4
2653,021.9224,-00.0863,021.9328,-00.0893, 11, 0.3440,  58.3,4
2654,020.8294,-00.0681,020.8233,-00.0708,  6, 0.3765,  24.5,
2655,021.5235,-00.3690,021.5276,-00.3762, 11, 0.3620,  60.8,2
2656,021.0620,+00.8641,021.0606,+00.8532,  5, 0.5108,  41.2,2
2657,019.1845,-00.0603,019.1857,-00.0536,  8, 0.3925,  52.6,4
2658,020.5583,+00.2589,020.5617,+00.2572,  7, 0.3670,  22.6,2
2659,021.0265,-01.0559,021.0291,-01.0483, 12, 0.2267,  63.7,2
2660,020.6360,-00.1552,020.6356,-00.1564, 14, 0.2563,  54.7,2
2661,022.0653,+00.0369,022.0642,+00.0324,  7, 0.3547,  41.6,4
2662,021.7888,-00.1182,021.7859,-00.1275,  8, 0.3698,  42.7,4
2663,021.2085,+00.5577,021.2017,+00.5499,  6, 0.4065,  40.9,2
2664,019.4037,-00.9777,019.4046,-00.9738,  5, 0.4450,  30.1,
2665,019.8583,-00.1062,019.8606,-00.1040,  5, 0.3515,  22.0,
2666,021.9518,+00.4617,021.9625,+00.4532, 16, 0.2586,  79.9,4
2667,020.2782,-00.2426,020.2785,-00.2394, 11, 0.8320,  18.4,4
2668,020.5023,+01.2382,020.4963,+01.2363,  8, 0.3040,  56.9,1
2669,020.2040,-01.1854,020.2060,-01.1904,  8, 0.4457,  53.4,2
2670,020.9030,+00.1662,020.8904,+00.1427, 11, 0.3485, 124.6,2
2671,020.9220,-01.0608,020.9215,-01.0587,  6, 0.3646,  23.2,2
2672,020.4911,-00.7958,020.4938,-00.7951,  5, 0.3758,  15.0,3
2673,021.0281,+00.5068,021.0243,+00.5057,  5, 0.4470,  14.1,3
2674,021.1884,+01.1532,021.1904,+01.1540,  5, 0.2510,  19.9,1
2675,020.1287,-00.8234,020.1279,-00.8242,  5, 0.6890,  16.5,2
2676,020.2516,+00.8393,020.2551,+00.8502,  6, 0.2234,  42.0,1
2677,020.0617,-00.6370,020.0460,-00.6511, 25, 0.2218, 111.9,3
2678,021.0980,-01.1663,021.0762,-01.1614,  7, 0.3104,  81.3,2
2679,020.0967,-00.4505,020.1018,-00.4496,  6, 0.3247,  28.1,2
2680,019.5640,+01.0474,019.5486,+01.0364, 20, 0.2528, 188.5,4
2681,020.4221,-00.1245,020.4234,-00.1299,  7, 0.2540,  49.7,2
2682,019.9346,+01.1038,019.9336,+01.0995,  5, 0.2445,  38.7,2
2683,019.8477,-01.1705,019.8479,-01.1687,  7, 0.1846,  40.1,4
2684,020.9730,-01.1960,020.9756,-01.1920,  7, 0.3529,  48.2,2
2685,021.3422,+00.8199,021.3373,+00.8415,  5, 0.5818,  54.1,2
2686,021.3476,+00.3933,021.3447,+00.3943,  5, 0.6125,  23.1,2
2687,019.6570,+00.2293,019.6568,+00.2398,  6, 0.4501,  41.8,
2688,021.8899,+00.8742,021.8962,+00.8757,  6, 0.5258,  57.0,
2689,020.1195,-00.3305,020.1284,-00.3307,  9, 0.3457, 168.5,2
2690,020.8752,+00.0624,020.8811,+00.0637,  5, 0.3719,  75.3,2
2691,022.0912,+00.2552,022.0630,+00.2690, 27, 0.2870, 117.8,4
2692,020.7109,+00.8576,020.7144,+00.8591,  5, 0.2489,  28.0,1
2693,020.9529,-00.5094,020.9549,-00.5094,  9, 0.2450,  59.8,2
2694,020.2701,-01.0057,020.2741,-01.0107,  5, 0.2296,  25.1,2
2695,020.8049,-00.3548,020.8039,-00.3523,  5, 0.3710,  35.1,2
2696,024.3672,+00.5861,024.3455,+00.5783,  9, 0.4440,  92.3,
2697,023.4227,-00.6006,023.4309,-00.6016,  5, 0.5372,  35.6,2
2698,022.0183,-00.8042,022.0217,-00.8001, 10, 0.2064,  69.2,4
2699,023.5750,+00.4745,023.5750,+00.4846,  9, 0.3831,  82.0,2
2700,023.9765,+00.6381,023.9759,+00.6405, 19, 0.2000, 139.8,2
2701,023.0811,+01.0274,023.0775,+01.0337,  5, 0.2400,  39.4,2
2702,023.7697,-01.1564,023.7849,-01.1515, 19, 0.1568,  96.0,3
2703,023.4805,+00.2378,023.4832,+00.2413,  5, 0.2374,  32.6,1
2704,022.7683,-00.3642,022.7391,-00.3859,  6, 0.4348, 132.8,2
2705,022.6228,-00.4410,022.6264,-00.4328,  6, 0.2116,  54.6,2
2706,022.8487,+00.6847,022.8452,+00.6893,  5, 0.1219,  20.9,2
2707,022.7884,+00.5205,022.7929,+00.5013, 12, 0.3269, 116.3,2
2708,024.1181,-00.8810,024.1174,-00.8838,  6, 0.4179,  14.5,3
2709,022.3699,+00.1470,022.3697,+00.1484,  5, 0.2821,  28.5,
2710,023.6197,-01.0001,023.6073,-00.9994,  9, 0.2281,  44.9,2
2711,021.7041,-00.6850,021.7080,-00.6854,  7, 0.2890,  41.1,4
2712,023.7444,+00.3409,023.7448,+00.3396,  5, 0.1750,   7.8,2
2713,023.6113,-00.2862,023.6071,-00.2810,  6, 0.4947,  58.5,2
2714,022.4180,-01.2432,022.4215,-01.2553,  5, 0.3580,  46.0,
2715,022.8490,-00.4990,022.8370,-00.4944,  6, 0.3665,  59.6,2
2716,022.9136,+00.9960,022.9075,+01.0149, 12, 0.2751,  84.1,2
2717,023.3431,-00.9503,023.3410,-00.9434,  5, 0.3087,  32.7,2
2718,023.6599,+01.1491,023.6615,+01.1496,  5, 0.2601,  21.9,1
2719,021.7434,+01.1650,021.7549,+01.1547,  5, 0.2318,  71.4,4
2720,022.6888,+00.1639,022.6831,+00.1561,  8, 0.2594, 128.4,2
2721,021.8159,+00.3361,021.8068,+00.3684, 92, 0.3490, 202.6,4
2722,022.6214,+00.4813,022.6534,+00.4777, 32, 0.3354, 109.1,3
2723,024.0877,+00.9882,024.0708,+00.9720, 14, 0.3489, 145.6,2
2724,024.1906,-01.0040,024.1915,-01.0023,  5, 0.3915,  11.2,2
2725,022.2724,-01.1852,022.2738,-01.1855,  5, 0.3423,  16.0,4
2726,023.6929,-00.9398,023.6921,-00.9400, 11, 0.3170,  28.5,2
2727,024.3821,+00.5910,024.3858,+00.5932,  5, 0.5596,  44.5,
2728,023.3722,+00.8349,023.3796,+00.8259,  8, 0.2916, 101.1,2
2729,022.1458,+00.0418,022.1541,+00.0437, 17, 0.3580,  44.2,4
2730,021.9312,+00.3566,021.9305,+00.3528,  5, 0.3464,  38.6,
2731,022.8777,+00.0273,022.8800,+00.0316,  9, 0.3692,  81.8,2
2732,022.3953,-00.6193,022.3867,-00.6254, 11, 0.3556,  86.1,4
2733,022.0482,-00.6797,022.0545,-00.6626, 19, 0.3535, 135.3,
2734,023.3548,+00.9237,023.3546,+00.9325,  9, 0.1362,  48.3,1
2735,023.8790,-01.0753,023.8767,-01.0860,  6, 0.2758,  40.5,2
2736,022.8916,-01.0184,022.8918,-01.0147,  6, 0.2660,  20.1,1
2737,023.9391,+00.3141,023.9348,+00.3112,  5, 0.5565,  45.6,2
2738,024.1572,+00.1397,024.1631,+00.1384,  6, 0.3390,  26.1,2
2739,024.0074,+00.7712,024.0135,+00.7683, 11, 0.3160,  68.4,2
2740,022.7030,-00.3179,022.7045,-00.3178,  5, 0.2839,  10.1,2
2741,022.8824,+00.5621,022.8871,+00.5560,  6, 0.0793,  40.2,2
2742,021.9426,-01.0870,021.9420,-01.0868,  5, 0.3510,  16.4,4
2743,022.0633,+00.4342,022.0641,+00.4279,  5, 0.3607,  27.7,4
2744,023.2476,+00.9076,023.2437,+00.9049,  5, 0.1212,  17.0,2
2745,022.2748,+00.6624,022.2737,+00.6706, 26, 0.3242,  95.8,4
2746,023.8368,+00.3403,023.8318,+00.3437, 10, 0.1520,  52.2,2
2747,023.7725,+01.2221,023.7654,+01.2234, 15, 0.3182,  33.9,2
2748,023.8216,+00.8768,023.8177,+00.8718, 12, 0.3285,  42.2,2
